timestamp,open,high,low,close,volume
2024-01-02 01:45:00+00:00,1.10478,1.10576,1.10476,1.10548,935.3
2024-01-02 02:00:00+00:00,1.10548,1.10619,1.10534,1.10603,559.9
2024-01-02 02:15:00+00:00,1.10603,1.10677,1.10590,1.10661,584.5
2024-01-02 02:30:00+00:00,1.10661,1.10707,1.10635,1.10704,206.9
2024-01-02 02:45:00+00:00,1.10704,1.10789,1.10694,1.10769,703.1
2024-01-02 03:00:00+00:00,1.10769,1.10828,1.10748,1.10820,353.6
2024-01-02 03:15:00+00:00,1.10820,1.10864,1.10792,1.10862,160.8
2024-01-02 03:30:00+00:00,1.10862,1.10930,1.10844,1.10918,461.4
2024-01-02 03:45:00+00:00,1.10918,1.10971,1.10894,1.10966,269.3
2024-01-02 04:00:00+00:00,1.10966,1.11064,1.10961,1.11039,860.1
2024-01-02 04:15:00+00:00,1.11039,1.11090,1.11014,1.11085,261.2
2024-01-02 04:30:00+00:00,1.11085,1.11160,1.11071,1.11144,582.0
2024-01-02 04:45:00+00:00,1.11144,1.11232,1.11136,1.11210,770.1
2024-01-02 05:00:00+00:00,1.11210,1.11283,1.11196,1.11266,604.9
2024-01-02 05:15:00+00:00,1.11266,1.11339,1.11253,1.11322,610.8
2024-01-02 05:30:00+00:00,1.11322,1.11404,1.11314,1.11382,767.4
2024-01-02 05:45:00+00:00,1.11382,1.11477,1.11381,1.11448,965.5
2024-01-02 06:00:00+00:00,1.11448,1.11536,1.11445,1.11509,908.4
2024-01-02 06:15:00+00:00,1.11509,1.11555,1.11489,1.11545,401.6
2024-01-02 06:30:00+00:00,1.11545,1.11564,1.11515,1.11564,100.4
2024-01-02 06:45:00+00:00,1.11564,1.11612,1.11548,1.11598,517.3
2024-01-02 07:00:00+00:00,1.11598,1.11618,1.11571,1.11615,189.5
2024-01-02 07:15:00+00:00,1.11615,1.11643,1.11593,1.11635,355.1
2024-01-02 07:30:00+00:00,1.11635,1.11665,1.11616,1.11654,434.1
2024-01-02 07:45:00+00:00,1.11654,1.11683,1.11636,1.11671,465.1
2024-01-02 08:00:00+00:00,1.11671,1.11687,1.11649,1.11679,341.7
2024-01-02 08:15:00+00:00,1.11679,1.11738,1.11677,1.11710,963.9
2024-01-02 08:30:00+00:00,1.11710,1.11755,1.11704,1.11730,829.7
2024-01-02 08:45:00+00:00,1.11730,1.11779,1.11728,1.11751,925.6
2024-01-02 09:00:00+00:00,1.11751,1.11798,1.11750,1.11769,966.3
2024-01-02 09:15:00+00:00,1.11769,1.11792,1.11760,1.11772,708.7
2024-01-02 09:30:00+00:00,1.11772,1.11799,1.11766,1.11775,823.6
2024-01-02 09:45:00+00:00,1.11775,1.11795,1.11758,1.11768,689.0
2024-01-02 10:00:00+00:00,1.11768,1.11770,1.11706,1.11734,156.7
2024-01-02 10:15:00+00:00,1.11734,1.11747,1.11693,1.11710,486.6
2024-01-02 10:30:00+00:00,1.11710,1.11715,1.11647,1.11672,260.2
2024-01-02 10:45:00+00:00,1.11672,1.11692,1.11640,1.11650,707.4
2024-01-02 11:00:00+00:00,1.11650,1.11650,1.11569,1.11598,118.9
2024-01-02 11:15:00+00:00,1.11598,1.11609,1.11538,1.11557,435.8
2024-01-02 11:30:00+00:00,1.11557,1.11585,1.11534,1.11535,956.8
2024-01-02 11:45:00+00:00,1.11535,1.11539,1.11451,1.11477,203.1
2024-01-02 12:00:00+00:00,1.11477,1.11487,1.11405,1.11425,396.5
2024-01-02 12:15:00+00:00,1.11425,1.11440,1.11363,1.11377,560.7
2024-01-02 12:30:00+00:00,1.11377,1.11392,1.11312,1.11327,550.4
2024-01-02 12:45:00+00:00,1.11327,1.11341,1.11258,1.11274,541.1
2024-01-02 13:00:00+00:00,1.11274,1.11275,1.11173,1.11201,151.3
2024-01-02 13:15:00+00:00,1.11201,1.11206,1.11107,1.11132,257.9
2024-01-02 13:30:00+00:00,1.11132,1.11151,1.11068,1.11079,660.9
2024-01-02 13:45:00+00:00,1.11079,1.11102,1.11024,1.11031,789.8
2024-01-02 14:00:00+00:00,1.11031,1.11043,1.10948,1.10967,443.3
2024-01-02 14:15:00+00:00,1.10967,1.10971,1.10866,1.10892,217.3
2024-01-02 14:30:00+00:00,1.10892,1.10914,1.10832,1.10841,736.8
2024-01-02 14:45:00+00:00,1.10841,1.10846,1.10744,1.10768,269.6
2024-01-02 15:00:00+00:00,1.10768,1.10789,1.10707,1.10716,716.5
2024-01-02 15:15:00+00:00,1.10716,1.10743,1.10669,1.10673,886.5
2024-01-02 15:30:00+00:00,1.10673,1.10695,1.10617,1.10625,763.8
2024-01-02 15:45:00+00:00,1.10625,1.10647,1.10570,1.10578,760.3
2024-01-02 16:00:00+00:00,1.10578,1.10604,1.10534,1.10538,880.3
2024-01-02 16:15:00+00:00,1.10538,1.10556,1.10478,1.10490,645.7
2024-01-02 16:30:00+00:00,1.10490,1.10506,1.10427,1.10441,583.5
2024-01-02 16:45:00+00:00,1.10441,1.10466,1.10402,1.10407,850.7
2024-01-02 17:00:00+00:00,1.10407,1.10418,1.10337,1.10356,430.7
2024-01-02 17:15:00+00:00,1.10356,1.10383,1.10326,1.10330,904.5
2024-01-02 17:30:00+00:00,1.10330,1.10338,1.10260,1.10282,347.0
2024-01-02 17:45:00+00:00,1.10282,1.10285,1.10205,1.10231,215.3
2024-01-02 18:00:00+00:00,1.10231,1.10239,1.10168,1.10190,345.3
2024-01-02 18:15:00+00:00,1.10190,1.10208,1.10153,1.10165,642.1
2024-01-02 18:30:00+00:00,1.10165,1.10189,1.10146,1.10152,808.8
2024-01-02 18:45:00+00:00,1.10152,1.10157,1.10093,1.10118,245.2
2024-01-02 19:00:00+00:00,1.10118,1.10120,1.10056,1.10084,160.7
2024-01-02 19:15:00+00:00,1.10084,1.10104,1.10067,1.10078,689.2
2024-01-02 19:30:00+00:00,1.10078,1.10103,1.10071,1.10080,785.4
2024-01-02 19:45:00+00:00,1.10080,1.10096,1.10063,1.10077,574.6
2024-01-02 20:00:00+00:00,1.10077,1.10082,1.10039,1.10064,253.9
2024-01-02 20:15:00+00:00,1.10064,1.10075,1.10044,1.10063,431.1
2024-01-02 20:30:00+00:00,1.10063,1.10065,1.10025,1.10054,140.0
2024-01-02 20:45:00+00:00,1.10054,1.10105,1.10049,1.10080,843.5
2024-01-02 21:00:00+00:00,1.10080,1.10095,1.10058,1.10088,329.9
2024-01-02 21:15:00+00:00,1.10088,1.10123,1.10072,1.10108,540.2
2024-01-02 21:30:00+00:00,1.10108,1.10148,1.10093,1.10133,547.1
2024-01-02 21:45:00+00:00,1.10133,1.10149,1.10106,1.10146,185.1
2024-01-02 22:00:00+00:00,1.10146,1.10204,1.10136,1.10185,682.3
2024-01-02 22:15:00+00:00,1.10185,1.10217,1.10162,1.10210,303.7
2024-01-02 22:30:00+00:00,1.10210,1.10257,1.10192,1.10246,456.0
2024-01-02 22:45:00+00:00,1.10246,1.10308,1.10233,1.10291,613.8
2024-01-02 23:00:00+00:00,1.10291,1.10344,1.10273,1.10332,450.1
2024-01-02 23:15:00+00:00,1.10332,1.10361,1.10302,1.10361,104.6
2024-01-02 23:30:00+00:00,1.10361,1.10394,1.10332,1.10393,136.0
2024-01-02 23:45:00+00:00,1.10393,1.10449,1.10373,1.10439,396.0
2024-01-03 00:00:00+00:00,1.10439,1.10523,1.10430,1.10502,740.6
2024-01-03 00:15:00+00:00,1.10502,1.10589,1.10494,1.10567,756.6
2024-01-03 00:30:00+00:00,1.10567,1.10622,1.10545,1.10615,318.5
2024-01-03 00:45:00+00:00,1.10615,1.10680,1.10596,1.10669,446.1
2024-01-03 01:00:00+00:00,1.10669,1.10741,1.10653,1.10727,517.1
2024-01-03 01:15:00+00:00,1.10727,1.10818,1.10719,1.10796,753.3
2024-01-03 01:30:00+00:00,1.10796,1.10872,1.10781,1.10857,567.3
2024-01-03 01:45:00+00:00,1.10857,1.10896,1.10827,1.10896,100.1
